rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
167,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",1,154,1413,"34167"
168,"spotify:track:4tFwRLlaNsozRmWXWqohT5","Jolyon Petch, Reigan","Dreams","Hussle Recordings AU",18,192,252,"34108"
169,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",69,151,845,"34020"
170,"spotify:track:0P88fVbvRQGgRQN1GulQNy","Liilz, ZieZie","Glad U Came (feat. ZieZie)","Robots & Humans",170,-1,2,"33975"
171,"spotify:track:5enxwA8aAbwZbf5qCHORXi","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",1,171,135,"33931"
172,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",47,124,232,"33913"
173,"spotify:track:23CKxEwKWsLs6LD5poGOLM","Lucky Daye","Over","Keep Cool/RCA Records",85,126,10,"33904"
174,"spotify:track:0CAfXk7DXMnon4gLudAp7J","Flo Rida, T-Pain","Low (feat. T-Pain)","Poe Boy/Atlantic",85,-1,100,"33756"
175,"spotify:track:4qu63nuBpdn0qHUHuObEj1","Marshmello, Jonas Brothers","Leave Before You Love Me (with Jonas Brothers)","Republic Records",31,156,300,"33748"
176,"spotify:track:50eJOxJiGmJ7PBZaTKpje1","Machine Gun Kelly, blackbear","make up sex (feat. blackbear)","Bad Boy / Interscope",50,97,8,"33672"
177,"spotify:track:286TLtk120rnrmVeQClDTc","Empire of the Sun","Walking On A Dream","EMI Recorded Music Australia Pty Ltd",94,184,236,"33560"
178,"spotify:track:1GjbTNFImFrjFsNdleDe78","INXS","Never Tear Us Apart","Petrol Records",50,-1,80,"33527"
179,"spotify:track:3d9DChrdc6BOeFsbrZ3Is0","Red Hot Chili Peppers","Under the Bridge","Warner Records",88,-1,326,"33524"
180,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",35,179,1593,"33426"
181,"spotify:track:0cqRj7pUJDkTCEsJkx8snD","Taylor Swift","Shake It Off","Big Machine Records, LLC",107,199,254,"33411"
182,"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Outkast","Hey Ya!","Arista",41,-1,345,"33216"
183,"spotify:track:0I3q5fE6wg7LIfHGngUTnV","Outkast","Ms. Jackson","Arista/LaFace Records",152,194,50,"33211"
184,"spotify:track:51pshtuYkgUQnt5huMPbKL","Mac Miller","The Spins","Rostrum Records",100,166,162,"33202"
185,"spotify:track:5th1bFGGaXLM7wDBJpcF06","Spacey Jane","Booster Seat","Spacey Jane",4,158,442,"33162"
186,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",130,188,31,"33150"
187,"spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA","Train","Drops of Jupiter (Tell Me)","Columbia/Legacy",132,183,60,"32961"
188,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",23,190,204,"32933"
189,"spotify:track:0wXuerDYiBnERgIpbb3JBR","Childish Gambino","Redbone","Glassnote Entertainment Group LLC",13,159,769,"32896"
190,"spotify:track:7aZiDdufBX2Ek8OUuxK0IQ","Hilltop Hoods","The Nosebleed Section","Universal Music Australia Pty. Ltd.",90,200,213,"32866"
