rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
85,"spotify:track:20RGQHWvqyyacpuxMBeLsZ","El Taiger, DJ Conds","La Historia","El Taiger",4,80,335,"71776"
86,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",72,77,427,"71244"
87,"spotify:track:6ExTczq02XIWJjGKoi13RJ","Cyril Kamer, Rvfv, Cano","Bandido (Remix)","22 Los Rebeldes",57,83,67,"70853"
88,"spotify:track:1mSviQV9iQnGSRyvTIuxAj","Alvaro Diaz, Rauw Alejandro","Problemón","UMG Recordings, Inc./Universal Music Latino",60,87,77,"70162"
89,"spotify:track:1Sym1HsTqsa2pYKhYL1j15","Eladio Carrion, Rels B","Me Gustas Natural","Rimas Entertainment LLC",50,88,89,"68631"
90,"spotify:track:78QcVmzxS0wIwuC2rpAauI","Rauw Alejandro, Mr. Naisgai","2/Catorce","Sony Music Latin/Duars Entertainment",10,82,381,"68491"
91,"spotify:track:6HOtqhx0LMZWEgJYRzdSuz","Quevedo","Universitaria","Quevedo",82,89,26,"68109"
92,"spotify:track:3z4XtoZVf8AOoR18Lnp7e1","Pablo Alborán, Aitana, Álvaro De Luna","Llueve sobre mojado","WM Spain",41,94,138,"66891"
93,"spotify:track:4r9jkMEnArtWGH2rL2FZl0","Bad Bunny","A Tu Merced","Rimas Entertainment LLC",29,91,284,"65977"
94,"spotify:track:5N5GaRpXYZl5ZKKU5a5LtH","Aitana","Berlín","Universal Music Spain S.L.",15,90,166,"64165"
95,"spotify:track:1g4cZvi0nLeeIycd0Rkljj","Lola Indigo, TINI, Belinda","La Niña de la Escuela","Universal Music Spain S.L.",14,92,243,"63468"
96,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",15,96,138,"63293"
97,"spotify:track:2XBzPGUfiHG9xBGBuuKHwk","Alvaro Soler, David Bisbal","A Contracorriente","Airforce1",69,105,46,"62836"
98,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",60,99,173,"62266"
99,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",63,103,201,"62188"
100,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",19,93,222,"62049"
101,"spotify:track:3wlX0yg6NRMDPwOvdPmuLn","Soge Culebra, Mora, GARABATTO","7 Lágrimas - Remix","WM Spain",84,102,12,"61484"
